id,text,keyword,location,y_true,y_pred,score,model_name,ticket
3831,@WoundedPigeon http://t.co/s9soAeVcVo Detonate by @ApolloBrown ft. M.O.P.,detonate,,0,1,0.6083816444062307,tfidf_word_bigrams,ticket_1_baseline
3849,Ignition Knock (Detonation) Sensor Connector-Connecto MOTORCRAFT WPT-994 http://t.co/h2aHxpCH0Y http://t.co/VQ3Vwxj8YU,detonation,,0,1,0.5210335416549485,tfidf_word_bigrams,ticket_1_baseline
3892,Ignition Knock (Detonation) Sensor Connector-Connecto Dorman 917-141 http://t.co/rfJZexQgxt http://t.co/WQGsmiOiMx,detonation,,0,1,0.5187596055617346,tfidf_word_bigrams,ticket_1_baseline
3969,We haven't seen the devastation from the 2014 Corp. Breaches yet Be Prepared! Get Coverage!: http://t.co/eK6KYHxPE9 http://t.co/Yn6NxOucR1,devastation,"Las Vegas, Nevada",0,1,0.6327514852540885,tfidf_word_bigrams,ticket_1_baseline
4058,Angry Woman Openly Accuses NEMA Of Stealing Relief Materials Meant For IDPs: An angry Internally Displaced wom... http://t.co/Khd99oZ7u3,displaced,"Ojodu,Lagos",0,1,0.5789861315191317,tfidf_word_bigrams,ticket_1_baseline
4092,Angry Woman Openly Accuses NEMA Of Stealing Relief Materials Meant For IDPs: An angry Internally Displaced wom... http://t.co/6ySbCSSzYS,displaced,Nigeria,0,1,0.5789861315191317,tfidf_word_bigrams,ticket_1_baseline
4298,@NWSPocatello BG-16: So far brunt of storm just to our north. Grayed out w/ dust &amp; rain to N blue sky interspersed w/ clouds to S.,dust%20storm,Idaho,0,1,0.5456728078589961,tfidf_word_bigrams,ticket_1_baseline
4387,Earthquake drill ??????,earthquake,Orm,0,1,0.57113045203216,tfidf_word_bigrams,ticket_1_baseline
4456,Woman electrocuted #Red #Redblood #videoclip http://t.co/9PYmM2RUWf #,electrocuted,New York,0,1,0.544381460178273,tfidf_word_bigrams,ticket_1_baseline
4507,Survival Kit Whistle Fire Starter Wire Saw Cree Torch Emergency Blanket S knife  - Full reÛ_ http://t.co/2OroYUNYM2 http://t.co/C9JnXz3DXC,emergency,New York,0,1,0.5789109350155739,tfidf_word_bigrams,ticket_1_baseline
4527,#Anchorage #Jobs Emergency Medicine - Nurse Practitioner - Healthcare Recruitment Counselors (Wasilla AK): Em... http://t.co/LKz5cNYNxX,emergency,"Anchorage, AK",0,1,0.5110052611014763,tfidf_word_bigrams,ticket_1_baseline
4529,The eyes of the nation &amp; broader conservation community are on #Alaska @AKGovBillWalker reinstate emergency buffer #ProtectDenaliWolves,emergency,,0,1,0.5075028602517365,tfidf_word_bigrams,ticket_1_baseline
4577,@RebeccaforReal accepts Wisconsin Emergency Response Plan on behalf of @GovWalker #nbc15 http://t.co/Pis0aiVRbR,emergency%20plan,"Madison, WI",0,1,0.7222450639289916,tfidf_word_bigrams,ticket_1_baseline
4579,Practice your families fire escape plan so everyone knows what to do in case of an emergency.,emergency%20plan,North Hastings Ontario,0,1,0.5452114013335829,tfidf_word_bigrams,ticket_1_baseline
4596,County 911 Overload Prompts Use of Emergency Plan During July 4 Celebrations http://t.co/HXTUPrA5bc http://t.co/DqxKJibbKy,emergency%20plan,"Augusta, GA",0,1,0.7198865959173297,tfidf_word_bigrams,ticket_1_baseline
4607,Emergency Services Committee and Personnel Committee Meeting on Thursday Night http://t.co/DrBcRyPj4p,emergency%20services,,0,1,0.5327973784556546,tfidf_word_bigrams,ticket_1_baseline
4628,#Healthcare #Job in #Kodiak AK: Emergency Services Supervisor - Emergency... at Providence Health &amp; Services http://t.co/8KJ1wDAiGj #Jobs,emergency%20services,Alaska,0,1,0.5474063295471409,tfidf_word_bigrams,ticket_1_baseline
4644,Our doctors and nurses in the new Pediatric Emergency Department are all specialized in child services! http://t.co/k1TMLWvjmJ,emergency%20services,"Park Ridge, Illinois",0,1,0.5551716786523123,tfidf_word_bigrams,ticket_1_baseline
4672,He came to a land which was engulfed in tribal war and turned it into a land of peace i.e. Madinah. #ProphetMuhammad #islam,engulfed,,0,1,0.5073776785038192,tfidf_word_bigrams,ticket_1_baseline
4684,He came to a land which was engulfed in tribal war and turned it into a land of peace i.e. Madinah. #ProphetMuhammad #islam,engulfed,,0,1,0.5073776785038192,tfidf_word_bigrams,ticket_1_baseline
4889,Philadelphia EaglesÛª Jordan Matthews Is Going To Explode In 2015 http://t.co/rRq1ildkiL #news #hotnewscake,explode,United States,0,1,0.5314730703041015,tfidf_word_bigrams,ticket_1_baseline
4959,Worked at a fast food joint. Poured burnt hot oil down the sink. It hit the water in the trap and exploded.  @FallonTonight #WORSTSUMMERJOB,exploded,,0,1,0.5079156119454806,tfidf_word_bigrams,ticket_1_baseline
5001,Checkout all the NURGLE rules &amp; features that snuck in on Khrone's WD! http://t.co/he7Q7H3nZf http://t.co/rpvZBEsUQJ,explosion,,0,1,0.7634809176852346,tfidf_word_bigrams,ticket_1_baseline
5022,#Eyewitness media is actively embraced by #UK audiences. Read the report by @emhub on the impact of #UGC in news: http://t.co/6mBPvwiTxf,eyewitness,,0,1,0.7904862405276238,tfidf_word_bigrams,ticket_1_baseline
5038,WFTV Eyewitness News: TN school psychologist arrested in Florida on child porn charges http://t.co/lgGLf5yrMe,eyewitness,"Orlando, Fl",0,1,0.6653757075009444,tfidf_word_bigrams,ticket_1_baseline
5088,"A grade in Black Horse Famine[MEGA]. Score 0840728
http://t.co/pdiit0AF3Q
#Dynamix http://t.co/ZQ5KDOx7BY",famine,,0,1,0.7382188832212344,tfidf_word_bigrams,ticket_1_baseline
5114,Roger Goodell's Fatal Mistake: Tom Brady An Innocent Man http://t.co/UCNcKrnLow,fatal,"Wood Buffalo, Alberta",0,1,0.5252972712955776,tfidf_word_bigrams,ticket_1_baseline
5247,Kosciusko police investigating pedestrian fatality hit by a train Thursday http://t.co/m5djLLxoZP,fatality,USA,0,1,0.7442642637328424,tfidf_word_bigrams,ticket_1_baseline
5344,@DaughterofNai Tenshi activated Yuki's fire card!,fire,Makai,0,1,0.5222475613554217,tfidf_word_bigrams,ticket_1_baseline
5391,Trident 90225 Chevy fire Truck w/ Pumper  IMS Fire Dept. Red HO 1:87  plastic http://t.co/FAQNFUpeGn http://t.co/mQfOfKXtyh,fire%20truck,,0,1,0.7580670041929617,tfidf_word_bigrams,ticket_1_baseline
5510,The advantages apropos of in flames favorable regard mississauga ontario: pWHvGwax,flames,,0,1,0.5659012022133488,tfidf_word_bigrams,ticket_1_baseline
5518,IDEAS IN FOOD: Flattened http://t.co/QfrAWLn4BA,flattened,"Bow, NH",0,1,0.6070729018795111,tfidf_word_bigrams,ticket_1_baseline
5670,@madonnamking RSPCA site multiple 7 story high rise buildings next to low density character residential in an area that floods,floods,"Sherwood, Brisbane, Australia",0,1,0.5582803893297237,tfidf_word_bigrams,ticket_1_baseline
5805,@KMacTWN @meaganerd Looks like a bowl of weather cereal. New! Kellogg's Sugar Hail! Stays crunchy even in milk...,hail,"Windsor,Ontario",0,1,0.5081031438412902,tfidf_word_bigrams,ticket_1_baseline
5828,Hail The New Caesars! http://t.co/GzMoBlsJxu http://t.co/5CGtqfk2uR,hail,"Las Vegas, Nevada",0,1,0.5933188492765792,tfidf_word_bigrams,ticket_1_baseline
5953,Davis's Drug Guide for Nurses by Judith Hopfer Deglin and April Hazard Vallerand http://t.co/IufS7UV1HK http://t.co/AFrHnLLY8D,hazard,,0,1,0.6295185852514495,tfidf_word_bigrams,ticket_1_baseline
5960,BREAKING: Arsenal's Hector Bellerin has been arrested for questioning regarding the disappearance of Eden Hazard.Û_ http://t.co/eCMJ18AzaI,hazard,,0,1,0.5947786155395717,tfidf_word_bigrams,ticket_1_baseline
5990,JAX issues Hazardous Weather Outlook (HWO) http://t.co/fuCOQhcLAD,hazardous,,0,1,0.7719430354198745,tfidf_word_bigrams,ticket_1_baseline
6002,09:13 PM:  Hazardous Weather Outlook (http://t.co/ed1VpITsWY): NO HAZARDOUS WEATHER IS EXPECTED AT THIS TIME.... http://t.co/6XSbddlZiy,hazardous,"Gainesville, FL",0,1,0.7657933279768336,tfidf_word_bigrams,ticket_1_baseline
6200,Remove the http://t.co/l4wJHz4AJ6 and Linkury Browser Hijacker http://t.co/KMgDv7VSAz http://t.co/byTsfms7Md,hijacker,Halifax,0,1,0.6459730100182904,tfidf_word_bigrams,ticket_1_baseline
6206,Remove the http://t.co/2nS5TfnxpA and Linkury Browser Hijacker http://t.co/W2kVScbTLp http://t.co/tn8o00NrLP,hijacker,,0,1,0.6459730100182904,tfidf_word_bigrams,ticket_1_baseline
6227,Demco 8550013 Hijacker 5th Wheel Hitch 21K Ultra Series Double Pivot http://t.co/hRdwGfbFYq http://t.co/nUOhKmPZFj,hijacker,,0,1,0.6369769011442231,tfidf_word_bigrams,ticket_1_baseline
6347,Render assistance gain as proxy for your hostages to fortune: sSu http://t.co/KS7Ln8HQ8s,hostages,,0,1,0.5101995256228944,tfidf_word_bigrams,ticket_1_baseline
6366,#hot  C-130 specially modified to land in a stadium and rescue hostages in Iran in 1980 http://t.co/zY3hpdJNwg #prebreak #best,hostages,china,0,1,0.7949509469274535,tfidf_word_bigrams,ticket_1_baseline
6536,Rory McIlroy to Test Ankle Injury in Weekend Practice #chinadotcom #sports http://t.co/UDTGWfSc3P http://t.co/V5wSx0LQN2,injury,beijing .China,0,1,0.6536241923859628,tfidf_word_bigrams,ticket_1_baseline
6568,'McFadden Reportedly to Test Hamstring Thursday' via @TeamStream http://t.co/jWq4KvJH2j,injury,"Plano, Texas",0,1,0.6407439690568543,tfidf_word_bigrams,ticket_1_baseline
6576,Quirk Injury Law's News is out! http://t.co/HxVIhDuShP Stories via @dantmatrafajlo,injury,California,0,1,0.5674879268222258,tfidf_word_bigrams,ticket_1_baseline
6759,Phones Offers &gt;&gt; http://t.co/bYtbZ8s5ux #034 8-Pin Lightning Connector 2.1A Car Charger For Apple 5 5S 5C 6 6+ iPÛ_ http://t.co/o3wVScLiCX,lightning,USA,0,1,0.5410659058928521,tfidf_word_bigrams,ticket_1_baseline
6879,http://t.co/FhI4qBpwFH @FredOlsenCruise Please take the #FaroeIslands off your itinerary until the mass murder of dolphins &amp; whales stops.,mass%20murder,Anonymous,0,1,0.6926671494105817,tfidf_word_bigrams,ticket_1_baseline
6937,@BenignoVito @LibertyBell1000 HILLARYMASS MURDERER.,mass%20murderer,"Haysville, KS",0,1,0.5686158413799075,tfidf_word_bigrams,ticket_1_baseline
7142,Study: Wider Variety of Therapies Could Help Vets Troops With PTSD | http://t.co/g0q0bzBjli http://t.co/ExYr6c5QPu via @Militarydotcom,military,,0,1,0.6631269712640838,tfidf_word_bigrams,ticket_1_baseline
7196,"'Up to 40% of businesses affected by a natural or man-made disaster never reopen'
http://t.co/35JyAp0ul9",natural%20disaster,"Orlando/Cocoa Beach, FL",0,1,0.6121327948407524,tfidf_word_bigrams,ticket_1_baseline
7234,@BookTubeAThon A world in which people aren't dying from natural and supernatural disaster and war most likely.,natural%20disaster,"Pennsylvania, USA",0,1,0.5480910704372576,tfidf_word_bigrams,ticket_1_baseline
7340,Aug. 5: The Fort Calhoun Nuclear Station is at 100% capacity today according to the NRC: http://t.co/pztbQImpuW,nuclear%20reactor,"Fort Calhoun, NE",0,1,0.5468627629349094,tfidf_word_bigrams,ticket_1_baseline
7458,Are people not concerned that after #SLAB's obliteration in Scotland #Labour UK is ripping itself apart over #Labourleadership contest?,obliteration,"Glasgow, Scotland",0,1,0.5449510758564085,tfidf_word_bigrams,ticket_1_baseline
7529,@TroySlaby22 slicker than an oil spill,oil%20spill,,0,1,0.6558975126117214,tfidf_word_bigrams,ticket_1_baseline
7617,Element of Freedom at Mirage Saturday! 21+ Ladies Free Before Midnight!' http://t.co/7hAnPcr5rK,pandemonium,"Durham, NC",0,1,0.5708237910544802,tfidf_word_bigrams,ticket_1_baseline
7685,#dream #magic The #linden method lite version - #1 anxiety panic cure program: http://t.co/073izwX0lB THE LIND http://t.co/OkmLAGvkjv,panic,,0,1,0.5013711391618273,tfidf_word_bigrams,ticket_1_baseline
7761,Police expand search for missing pregnant woman in Beloeil: Police in Richelieu-Saint-Laurent are expanding th... http://t.co/hMuyzmv8qH,police,,0,1,0.8425785375720882,tfidf_word_bigrams,ticket_1_baseline
7765,UNWANTED PERSON at 200 BLOCK OF SE 12TH AVE PORTLAND OR [Portland Police #PP15000266818] 17:10 #pdx911,police,"Portland, OR",0,1,0.5268351586363623,tfidf_word_bigrams,ticket_1_baseline
7771,@BrandonMulcahy @fpine Here's the story http://t.co/TgXutUoyHl,police,SoCal,0,1,0.6610967456597661,tfidf_word_bigrams,ticket_1_baseline
7775,New technology designed to help prevent dangerous police chases: In an effort to reduce injuries Milwaukee policeÛ_ http://t.co/cedjdlPDAN,police,"Milwaukee, WI",0,1,0.5687539675132234,tfidf_word_bigrams,ticket_1_baseline
7864,Are Users of this Sub to be Quarantined? http://t.co/9nLY2TovUD,quarantined,,0,1,0.5215995275820172,tfidf_word_bigrams,ticket_1_baseline
7895,http://t.co/X5XUMtoEkE Nuclear Emergency Current USA radiation levels monitoring site,radiation%20emergency,"LP, MN USA",0,1,0.6804071660497416,tfidf_word_bigrams,ticket_1_baseline
7916,#DnB #NewRelease EDGE Jimmy - Summer Rainstorm (Lapaka Sounds) http://t.co/4L8h2FKlNO via http://t.co/ZITQKDFXJY,rainstorm,,0,1,0.7050869187323046,tfidf_word_bigrams,ticket_1_baseline
7926,Stuck in a rainstorm? Stay toward the middle of the road. Most streets are crowned so water tends to pool on the sides.,rainstorm,"La Puente, CA",0,1,0.5712808114733963,tfidf_word_bigrams,ticket_1_baseline
7938,"RAIN RAIN GO AWAY... A soaker is on the way 
------&gt; http://t.co/jQFcY9GuqV &lt;----- http://t.co/tN65puhfhw",rainstorm,"Pennsylvania, USA",0,1,0.6564754466867692,tfidf_word_bigrams,ticket_1_baseline
8044,wowo--=== 12000 Nigerian refugees repatriated from Cameroon,refugees,,0,1,0.6990384928120861,tfidf_word_bigrams,ticket_1_baseline
8047,http://t.co/eHKLp12yiP Paci?c Media Centre | articles: AUSTRALIA: RSF protests over new security gag over reporting on...,refugees,"Auckland, New Zealand",0,1,0.6628625981146157,tfidf_word_bigrams,ticket_1_baseline
8133,Rescued TB goes on to ribbon at HITS: http://t.co/pA5SSLeFEC via @offtrackhorse,rescued,,0,1,0.6864674753430654,tfidf_word_bigrams,ticket_1_baseline
8138,Angry Mistrustful Rescued Elephant Finds Peace and Friendship in Her New Home (PHOTOS) http://t.co/VaUnPS6WJa via @OneGreenPlanet,rescued,Canada,0,1,0.5531852858915304,tfidf_word_bigrams,ticket_1_baseline
8301,#360WiseNews : China's Stock Market Crash: Are There Gems In The Rubble? http://t.co/eaTFro3d5x,rubble,"Accra,Ghana",0,1,0.5867845431020389,tfidf_word_bigrams,ticket_1_baseline
8440,Now playing: Darude - Sandstorm - radio edit http://t.co/DUdAIrBBPo http://t.co/padosfyXnM,sandstorm,,0,1,0.589072123976701,tfidf_word_bigrams,ticket_1_baseline
8585,@wisdc &amp; obama supports  death2USA .. http://t.co/serARcNrbY,screams,United States,0,1,0.6866126829401504,tfidf_word_bigrams,ticket_1_baseline
8618,ON THE USE OF PERFORATED METAL SHEAR PANEL SFOR SEISMIC-RESISTANT APPLICATIONS http://t.co/cX5OjH2Dr4,seismic,,0,1,0.6399225211665103,tfidf_word_bigrams,ticket_1_baseline
8681,@DavidCovucci We can't because a sinkhole swallowed every taco place in the neighborhood,sinkhole,Greenpoint,0,1,0.5038442103159914,tfidf_word_bigrams,ticket_1_baseline
8688,A random hole just broke out in the street ?? http://t.co/dWU8QqYs0v,sinkhole,,0,1,0.5521103681683426,tfidf_word_bigrams,ticket_1_baseline
8724,Sinking the Slipper or Putting the Boot In http://t.co/b1bx0ERuep,sinking,Queensland,0,1,0.5439185333759646,tfidf_word_bigrams,ticket_1_baseline
8763,Internet firms to be subject to new cybersecurity rules in EU... http://t.co/lafTJ2GyLY,siren,,0,1,0.5191549345594423,tfidf_word_bigrams,ticket_1_baseline
9288,Everything has sunk in except the fact that I am actually moving to the state of Colorado tomorrow. Been dreaming of it since I was a kid.??,sunk,,0,1,0.5002875026295915,tfidf_word_bigrams,ticket_1_baseline
9298,10 Ways To Survive and Escape Martial Law | World http://t.co/BiuEY7bUtS http://t.co/JWQYbe4ep1,survive,Lincoln City Oregon,0,1,0.673520103912152,tfidf_word_bigrams,ticket_1_baseline
9341,Suicide of a Superpower : Will America Survive To 2025? by Patrick J. Buchana... http://t.co/eMTwirknyq http://t.co/M9K08OaZve,survive,,0,1,0.8462091431040139,tfidf_word_bigrams,ticket_1_baseline
9432,Survivors of Shanghai Ghetto reunite after 70 years - http://t.co/1Ki8LgVAy4 #Shanghai #China #??,survivors,Shanghai,0,1,0.6936123324147762,tfidf_word_bigrams,ticket_1_baseline
9439,Haley Lu Richardson Fights for Water in The Last Survivors (Review) http://t.co/oObSCFOKtQ,survivors,Numenor,0,1,0.6183239553555536,tfidf_word_bigrams,ticket_1_baseline
9454,"Truth...
https://t.co/beJfTYgJIL
#News
#BBC
#CNN
#Islam
#Truth
#god
#ISIS
#terrorism
#Quran
#Lies http://t.co/jlCZiDZ7Vu",terrorism,,0,1,0.6576214880338045,tfidf_word_bigrams,ticket_1_baseline
9470,In #islam saving a person is equal in reward to saving all humans! Islam is the opposite of terrorism!,terrorism,Jeddah_Saudi Arabia.,0,1,0.5480513135835137,tfidf_word_bigrams,ticket_1_baseline
9501,HereÛªs how media in Pakistan covered the capture of terrorist Mohammed Naved http://t.co/f7WqpCEkg2,terrorist,,0,1,0.6767109348175642,tfidf_word_bigrams,ticket_1_baseline
9890,A traumatised dog that was found buried up to its head in dirt in France is now in safe hands. This is such a... http://t.co/AGQo1479xM,traumatised,"Tring, UK",0,1,0.6233783300178508,tfidf_word_bigrams,ticket_1_baseline
9905,I'm traumatised???? @megancoopy @laurathorne97 http://t.co/MeSqTVdu63,traumatised,,0,1,0.5851320690719208,tfidf_word_bigrams,ticket_1_baseline
9915,A man a woman Romance &amp; South Afrikaan Trouble - on # sale PreOrder #theBargain - http://t.co/UMl5jZTmcB,trouble,Atlanta,0,1,0.513078868087324,tfidf_word_bigrams,ticket_1_baseline
10183,@Skarletan åÇ the storm. A violent swell of emotions then nothing.,violent%20storm,??? ???? ?f glory. ?,0,1,0.5348118336255042,tfidf_word_bigrams,ticket_1_baseline
10258,Camping in a war zone with roving raccoons toughens city slicker http://t.co/oJuS08yZrq,war%20zone,"Downtown Churubusco, Indiana",0,1,0.6735218302333272,tfidf_word_bigrams,ticket_1_baseline
10299,GUN FIREARM WEAPON VECTOR CLIP ART FOR VINYL SIGN CUTTER RIFLE GUNS WEAPONS http://t.co/sdOgEF3kFT http://t.co/x0giy85BS8,weapon,,0,1,0.5915845916744614,tfidf_word_bigrams,ticket_1_baseline
10607,GENERAL AUDIENCE: On Wounded Families | ZENIT - The World Seen From Rome http://t.co/hFvnyfT78C,wounded,"Suva, Fiji Islands.",0,1,0.5816250434927653,tfidf_word_bigrams,ticket_1_baseline
10640,Nout like rubbin salt in the wounds dad.. ?????? http://t.co/M8UfjDtlsm,wounds,"Newcastle, England ",0,1,0.5798185140810027,tfidf_word_bigrams,ticket_1_baseline
10730,@TitorTau The Loretta Lynch one was fuckin' HI-LARIOUS to watch in realtime. It was like a train wreck of fact-checking and ombudsmanship.,wreck,,0,1,0.5740223122474281,tfidf_word_bigrams,ticket_1_baseline
