id,y_true,y_pred,score,model_name,ticket,text,keyword,location,error_type,model_confidence_in_wrong_prediction,exact_group_id,exact_group_size,exact_label_conflict,exact_cross_split,canonical_group_id,canonical_group_size,canonical_label_conflict,canonical_cross_split
6900,0,1,0.7557361672605504,lr_c1_balanced_default,ticket_5_data_quality,@CarlaChamorros HILLARY A MASS MURDERER.,mass%20murderer,"Haysville, KS",false_positive,0.7557361672605504,,,,,,,,
10173,0,1,0.740410851037442,lr_c1_balanced_default,ticket_5_data_quality,"Violent Forces Radio: Now Playing Agony - Storm of the apocalypse
TuneIn Player @ http://t.co/XsSgEdSbH4",violent%20storm,Worldwide,false_positive,0.740410851037442,,,,,,,,
5448,0,1,0.7381460075827717,lr_c1_balanced_default,ticket_5_data_quality,York Co. first responders compete to save lives in Û÷Badges for BloodÛª #paramedic #EMS http://t.co/E65V80FCus,first%20responders,,false_positive,0.7381460075827717,,,,,,,,
6085,0,1,0.7337182648437477,lr_c1_balanced_default,ticket_5_data_quality,Orchid - Sign Of The Witch http://t.co/YtkXwPyIHg,hellfire,Rheinbach / Germany,false_positive,0.7337182648437477,,,,,,,,
4334,0,1,0.7331061921557113,lr_c1_balanced_default,ticket_5_data_quality,@LegacyOfTheSith @SagaciousSaber @Lordofbetrayal Moved in a crescent formation small trails of dust left in their wake as they moved.,dust%20storm,The Harbinger.,false_positive,0.7331061921557113,,,,,,,,
4003,0,1,0.7319308389499628,lr_c1_balanced_default,ticket_5_data_quality,I'm a disaster?? https://t.co/VCV73BUaCZ,disaster,Portoviejo-Manabi-Ecuador,false_positive,0.7319308389499628,,,,,,,,
2301,0,1,0.7273071084896346,lr_c1_balanced_default,ticket_5_data_quality,ESN :  Cilla Black died of stroke after fall in Spain: Sir Cliff revealed he was due to visit her in Spain nextÛ_ http://t.co/F7a66dIiYK,cliff%20fall,"Madrid, Comunidad de Madrid",false_positive,0.7273071084896346,,,,,,,,
9486,0,1,0.7205455058425554,lr_c1_balanced_default,ticket_5_data_quality,"Truth...
https://t.co/k44tL3rfMy
#News
#BBC
#CNN
#Islam
#Truth
#god
#ISIS
#terrorism
#Quran
#Lies http://t.co/ipT0hoNoTI",terrorism,,false_positive,0.7205455058425554,,,,,canonical_e78f30e4af2045bb,7.0,True,True
9785,0,1,0.7157298300360396,lr_c1_balanced_default,ticket_5_data_quality,trapped in its disappearance,trapped,,false_positive,0.7157298300360396,,,,,,,,
783,0,1,0.7141779229271834,lr_c1_balanced_default,ticket_5_data_quality,.@bigperm28 was drafted by the @Avalanche in 2005 (rd. 4 #124) overall. Played last season in @UtahGrizz. http://t.co/gPGTAfMKt0,avalanche,"505 W. Maple, Suite 100",false_positive,0.7141779229271834,,,,,,,,
5013,0,1,0.7132589655090623,lr_c1_balanced_default,ticket_5_data_quality,Remembering Pittsburgh Eyewitness History of Steel City by Len Barcousky PB Penn http://t.co/dhGAVw8bSW http://t.co/0lMhEAEX9k,eyewitness,,false_positive,0.7132589655090623,,,,,,,,
2872,0,1,0.709785288491581,lr_c1_balanced_default,ticket_5_data_quality,'Mages of Fairy Tail.. Specialize in property damage!' - Natsu Dragneel,damage,Indonesia,false_positive,0.709785288491581,,,,,,,,
6583,0,1,0.7070411859366798,lr_c1_balanced_default,ticket_5_data_quality,Ngata on injury list at start of practice for Lions http://t.co/Z16DtoQHhG,injury,Baltimore,false_positive,0.7070411859366798,,,,,,,,
3433,0,1,0.7063489662132737,lr_c1_balanced_default,ticket_5_data_quality,Various issues fail to derail homes bid http://t.co/zhsLl7swBh,derail,#MadeInNorthumberland,false_positive,0.7063489662132737,,,,,,,,
2844,0,1,0.7061130535443995,lr_c1_balanced_default,ticket_5_data_quality,"Some drugs and alcohol in Jackson Vroman house.

http://t.co/5OQhQ8QUQV",cyclone,Vilnius,false_positive,0.7061130535443995,,,,,,,,
9935,0,1,0.7025194134273948,lr_c1_balanced_default,ticket_5_data_quality,The trouble in one of Buffett's favorite sectors http://t.co/J4dqPFLMkR,trouble,,false_positive,0.7025194134273948,,,,,,,,
6565,0,1,0.6988953695130556,lr_c1_balanced_default,ticket_5_data_quality,@Patricia_Traina any update on the McClain injury from today's practice?#NYG,injury,,false_positive,0.6988953695130556,,,,,,,,
5316,0,1,0.6983049581313168,lr_c1_balanced_default,ticket_5_data_quality,Save the Date! Saturday August 15 2015 is the Salisbury Fire Department Open House at 325 Cypress St 10am to... http://t.co/Oa6B0Z2H6Y,fire,,false_positive,0.6983049581313168,,,,,,,,
8970,0,1,0.6965302335626203,lr_c1_balanced_default,ticket_5_data_quality,A Warcraft 3-inspired mode is likely coming to Heroes of the Storm http://t.co/wz55NBYAO3 http://t.co/L7pMDmeJs1 http://t.co/mDP2nI1pQU,storm,,false_positive,0.6965302335626203,,,,,,,,
4989,0,1,0.6907836025539317,lr_c1_balanced_default,ticket_5_data_quality,"#cum explosion!

@begforcum 
@allday_cumshots 
@cumcovered 
@sexycumshots 
@Cumtown
@BJ_Nutt
@cumslut_2
@GirlsLoveCum http://t.co/2CX1yjjoZ9",explosion,,false_positive,0.6907836025539317,,,,,,,,
9106,0,1,0.6886119212770946,lr_c1_balanced_default,ticket_5_data_quality,she's a suicide bomb,suicide%20bomb,dorito land,false_positive,0.6886119212770946,,,,,,,,
3788,0,1,0.6856588212385751,lr_c1_balanced_default,ticket_5_data_quality,@Bonn1eGreer The Angel of History propelled into the future by the winds of progress leaves in its wake piles of death and destruction. WB,destruction,London,false_positive,0.6856588212385751,,,,,,,,
7793,0,1,0.6843446744046816,lr_c1_balanced_default,ticket_5_data_quality,.@slosheriff: 2 South Gate police officers and 2 Huntington Park officers arrested after child abuse investigation at boot camp,police,Los Angeles ,false_positive,0.6843446744046816,,,,,,,,
5313,0,1,0.68178722021781,lr_c1_balanced_default,ticket_5_data_quality,Morganite Gemstone White Fire Opal 925 Sterling Silver Ring Size 6 R1354 http://t.co/hHpVSAtQXN http://t.co/D12r8XpShy,fire,,false_positive,0.68178722021781,,,,,,,,
868,0,1,0.6807182465070216,lr_c1_balanced_default,ticket_5_data_quality,#BreakingNews http://t.co/gAN14PW9TG FedEx no longer willing to transport research specimens of potential bioterÛ_ http://t.co/5n4hUsewLy,bioterror,Across the Atlantic,false_positive,0.6807182465070216,,,,,,,,
4666,0,1,0.6780812485804559,lr_c1_balanced_default,ticket_5_data_quality,@FNAF_TalkMC *stands there engulfed in the fire smiling*,engulfed,,false_positive,0.6780812485804559,,,,,,,,
10360,0,1,0.6742558880108406,lr_c1_balanced_default,ticket_5_data_quality,Mere sight of a gun makes police ÛÒ and public ÛÒ more aggressive experts say http://t.co/N4NEUIyt2k,weapons,N. California USA,false_positive,0.6742558880108406,,,,,,,,
7758,0,1,0.6739808828871316,lr_c1_balanced_default,ticket_5_data_quality,Vinnie Jones goes on the beat with Northumbria Police http://t.co/UP30AQgnLf,police,,false_positive,0.6739808828871316,,,,,,,,
9555,0,1,0.6720884167707991,lr_c1_balanced_default,ticket_5_data_quality,Purple Heart Vet Finds Jihad Threat on His Car at Mall: ÛÏAll of you Islamaphobe vets... http://t.co/hWnyXXKczz,threat,Everywhere,false_positive,0.6720884167707991,,,,,,,,
6232,0,1,0.6685704106496028,lr_c1_balanced_default,ticket_5_data_quality,Remove the http://t.co/7IEiZ619h0 and Linkury Browser Hijacker http://t.co/tFeaNwhH2h http://t.co/SjicbhzFo4,hijacker,"El Paso, TX",false_positive,0.6685704106496028,,,,,canonical_a9181b512f874ad7,7.0,True,True
4262,0,1,0.6682542461961442,lr_c1_balanced_default,ticket_5_data_quality,#ICYMI #Annoucement from Al Jackson... http://t.co/7BevuJE5eP,drowning,"Hendersonville, NC",false_positive,0.6682542461961442,,,,,,,,
10193,0,1,0.6644756614805699,lr_c1_balanced_default,ticket_5_data_quality,I think that none of us know the impact we have on the lives of those around us. Even the slightest stirring can create a violent storm.,violent%20storm,"Newcastle, OK",false_positive,0.6644756614805699,,,,,,,,
6169,0,1,0.6591056004500359,lr_c1_balanced_default,ticket_5_data_quality,[Latest Post] Bayelsa poll: Tension in Bayelsa as Patience Jonathan plans to hijack APC PDP http://t.co/B2yvLMPepR,hijack,Nigeria,false_positive,0.6591056004500359,,,,,,,,
5321,0,1,0.6585790727411437,lr_c1_balanced_default,ticket_5_data_quality,http://t.co/iNkuv5DNTX #auction #shoes Retro 5 fire red http://t.co/1cvEGTIZOG,fire,Wrex,false_positive,0.6585790727411437,,,,,,,,
520,0,1,0.6524897817754949,lr_c1_balanced_default,ticket_5_data_quality,".: .: .: .: .: .: .: .: .: .: .: .: .: .: .: .: .: .: .: .: .: RT DrAyesha4: #IndiaKoMunTorJawabDo

Indian Army kiÛ_ http://t.co/WJLJq3yA4g",army,Pakistan,false_positive,0.6524897817754949,,,,,,,,
7112,0,1,0.6509162024499512,lr_c1_balanced_default,ticket_5_data_quality,Army names 10th Mountain units for Iraq Afghanistan deployments (Deeds) http://t.co/N6ZfLXIGvr,military,"Bozeman, Montana",false_positive,0.6509162024499512,,,,,,,,
10402,0,1,0.6497250450825998,lr_c1_balanced_default,ticket_5_data_quality,PawSox owners public return from whirlwind trip to Durham - Knoxville News Sentinel http://t.co/9ckggGYvOU http://t.co/u0vdBrXfia,whirlwind,World,false_positive,0.6497250450825998,,,,,,,,
9833,0,1,0.6469232952797468,lr_c1_balanced_default,ticket_5_data_quality,"Why #Marijuana Is Critical For Research in Treating #PTSD

http://t.co/T6fuAhFp7p 
#hempoil #cannabis #marijuanaÛ_ http://t.co/RhE7dXM7Ey",trauma,The Jewfnited State,false_positive,0.6469232952797468,,,,,,,,
5326,0,1,0.6467789644280886,lr_c1_balanced_default,ticket_5_data_quality,I See Fire,fire,,false_positive,0.6467789644280886,,,,,,,,
3341,0,1,0.6460931639431803,lr_c1_balanced_default,ticket_5_data_quality,'Dangerous' property in downtown Phoenix demolished  http://t.co/hiBDw7d7ja,demolished,"Medford, Oregon",false_positive,0.6460931639431803,,,,,,,,
6220,0,1,0.6457029727267627,lr_c1_balanced_default,ticket_5_data_quality,RT NotExplained: The only known image of infamous hijacker D.B. Cooper. http://t.co/JlzK2HdeTG,hijacker,worldwide,false_positive,0.6457029727267627,exact_8979ac53f2d2c95a,2.0,True,False,canonical_6d1c7d6dca550514,2.0,True,False
8341,0,1,0.645032939550018,lr_c1_balanced_default,ticket_5_data_quality,#360WiseNews : China's Stock Market Crash: Are There Gems In The Rubble? http://t.co/gQskwqZuUl,rubble,"ATLANTA , GEORGIA ",false_positive,0.645032939550018,,,,,canonical_cce694b56cec22c3,4.0,True,True
3070,0,1,0.6449690894734017,lr_c1_balanced_default,ticket_5_data_quality,Irony just died a thousand deaths! ???? http://t.co/dBU30ObDxz,deaths,Planet Earth,false_positive,0.6449690894734017,,,,,,,,
3997,0,1,0.6429997446833148,lr_c1_balanced_default,ticket_5_data_quality,Currently Blasting #Benediction - #SanelessTheory -on Metal Devastation Radio-  http://t.co/siGeeQ42cZ,devastation,Jackson TN,false_positive,0.6429997446833148,,,,,,,,
8118,0,1,0.6415007674163269,lr_c1_balanced_default,ticket_5_data_quality,Homeless Man Traveling Across USA With 11 Stray Dogs He Rescued Gets A Helping Hand From Strangers http://t.co/QhfqlUI6RY via @Reshareworthy,rescued,"Philadelphia, Pennsylvania USA",false_positive,0.6415007674163269,,,,,,,,
4691,0,1,0.6413561962389779,lr_c1_balanced_default,ticket_5_data_quality,He came to a land which was engulfed in tribal war and turned it into a land of peace i.e. Madinah. #ProphetMuhammad #islam,engulfed,,false_positive,0.6413561962389779,exact_5618f0faa63f8d50,6.0,True,True,canonical_a10f28ae709d4193,6.0,True,True
303,0,1,0.6401224283219803,lr_c1_balanced_default,ticket_5_data_quality,Be annihilated for status education mba on behalf of a on easy street careen: eOvm http://t.co/e0pI0c54FF,annihilated,,false_positive,0.6401224283219803,,,,,,,,
4083,0,1,0.6392691144001648,lr_c1_balanced_default,ticket_5_data_quality,Displaced Persons GN (2014 Image) #1-1ST NM http://t.co/yEJt18sbm0 http://t.co/RcqacN91bE,displaced,,false_positive,0.6392691144001648,,,,,,,,
9850,0,1,0.6392567748419462,lr_c1_balanced_default,ticket_5_data_quality,"Simmering beneath #NHL good times the league's own concussion issues @PioneerPress

http://t.co/zl7FhUCxHL",trauma,Minneapolis/St. Paul,false_positive,0.6392567748419462,,,,,,,,
5392,0,1,0.6380985654759556,lr_c1_balanced_default,ticket_5_data_quality,Toddler Bedding Firetruck Bundle Fire Truck Firefighter Sticker Decals Sign Wall http://t.co/ykuAuOV9jO,fire%20truck,"Tallahassee, FL",false_positive,0.6380985654759556,,,,,,,,
8312,0,1,0.6372458128792771,lr_c1_balanced_default,ticket_5_data_quality,China's Stock Market Crash: Are There Gems In The Rubble? http://t.co/3PBFyJx0yA,rubble,Italy,false_positive,0.6372458128792771,,,,,,,,
3481,0,1,0.6365736874872924,lr_c1_balanced_default,ticket_5_data_quality,Oh wait I expected to go a totally different route in LS that was derailed by another barely passing grade in a required course. Super.,derailed,,false_positive,0.6365736874872924,,,,,,,,
4798,0,1,0.6359034667999064,lr_c1_balanced_default,ticket_5_data_quality,Ahrar Al Sham: In our negotiations with Iran over Al Zabadani they wanted all Sunnis evacuated out of Al Zabadani!,evacuated,,false_positive,0.6359034667999064,,,,,,,,
4127,0,1,0.6327834735447643,lr_c1_balanced_default,ticket_5_data_quality,Pizza drought is over I just couldn't anymore...,drought,Meereen ,false_positive,0.6327834735447643,,,,,,,,
3044,0,1,0.6301572833747969,lr_c1_balanced_default,ticket_5_data_quality,Afghan peace talks in doubt after Mullah Omar's death - Financial Times | #Mullah,death,Carry On Jutta!!!,false_positive,0.6301572833747969,,,,,,,,
8324,0,1,0.6295139463367989,lr_c1_balanced_default,ticket_5_data_quality,I found a diamond in the rubble,rubble,"Chester, IL",false_positive,0.6295139463367989,,,,,,,,
2351,0,1,0.628273315996309,lr_c1_balanced_default,ticket_5_data_quality,åÈMGN-AFRICAå¨ pin:263789F4 åÈ Correction: Tent Collapse Story: Correction: Tent Collapse story åÈ http://t.co/fDJUYvZMrv @wizkidayo,collapse,Worldwide.,false_positive,0.628273315996309,,,,,,,,
7141,0,1,0.6271565957197971,lr_c1_balanced_default,ticket_5_data_quality,Bad News for US: China Russia Bolstering Military Cooperation in Asia / Sputnik International http://t.co/9q9Rk3fOf7 via @SputnikInt,military,highlands&slands scotland,false_positive,0.6271565957197971,,,,,,,,
1766,0,1,0.62674967093951,lr_c1_balanced_default,ticket_5_data_quality,saving babies from burning buildings soaking cake in a shit tonne of alcohol mat is a man after my own heart ?? #GBBO,buildings%20burning,"Leeds, England",false_positive,0.62674967093951,,,,,,,,
8204,0,1,0.6253208299385882,lr_c1_balanced_default,ticket_5_data_quality,http://t.co/cxB55H37jn Rascal Flatts Riot Tour Atlantic City Beach Concert-August 20 2015-2 Tickets http://t.co/H6tyYSGR30,riot,Bossland,false_positive,0.6253208299385882,,,,,,,,
8252,0,1,0.6183003291753117,lr_c1_balanced_default,ticket_5_data_quality,".@runjewels recently met with the @BBC to discuss race relations in America &amp; the benefits of rioting. #LoveIsLove 
https://t.co/6Ce1vwOVHs",rioting,NYC,false_positive,0.6183003291753117,,,,,,,,
6670,0,1,0.6181032378965093,lr_c1_balanced_default,ticket_5_data_quality,Now Playing: Landslide by Smashing Pumpkins http://t.co/7pQS4rshHb #89X,landslide,Detroit/Windsor,false_positive,0.6181032378965093,,,,,,,,
2134,0,1,0.6153422426580529,lr_c1_balanced_default,ticket_5_data_quality,#spark #song Ultimate #preparedness library: http://t.co/VsGqoLr32g Prepare Yourself For Any Catastrophe. Over http://t.co/p7UhcB13Qx,catastrophe,,false_positive,0.6153422426580529,,,,,,,,
878,0,1,0.6142397596420826,lr_c1_balanced_default,ticket_5_data_quality,Biolab safety concerns grow: FedEx stops transporting certain specimens. Research facilities 'dumbfounded' by action. http://t.co/RUjV4VPnBV,bioterror,"Washington, D.C., area",false_positive,0.6142397596420826,,,,,,,,
6979,0,1,0.607153895397412,lr_c1_balanced_default,ticket_5_data_quality,Review: Dude Bro Party Massacre III http://t.co/f0WQlobOoy by Patrick BromleyThe title sa  http://t.co/THpBDPdj35,massacre,Cimerak - Pangandaran,false_positive,0.607153895397412,,,,,,,,
1737,0,1,0.5987411242181138,lr_c1_balanced_default,ticket_5_data_quality,? High Skies - Burning Buildings ? http://t.co/uVq41i3Kx2 #nowplaying,buildings%20burning,San Francisco,false_positive,0.5987411242181138,,,,,,,,
1671,0,1,0.5952664488790947,lr_c1_balanced_default,ticket_5_data_quality,A Marshall Plan for the United States by Dambisa Moyo via @ProSyn #oped http://t.co/GnPStnvi5G via @po_st,bridge%20collapse,VitÌ_ria (ES),false_positive,0.5952664488790947,,,,,canonical_ef57ae56121ad54c,2.0,False,False
1719,0,1,0.5952664488790947,lr_c1_balanced_default,ticket_5_data_quality,A Marshall Plan for the United States by Dambisa Moyo via @ProSyn #oped http://t.co/l5g2zJ3kgG via @po_st,bridge%20collapse,,false_positive,0.5952664488790947,,,,,canonical_ef57ae56121ad54c,2.0,False,False
472,0,1,0.5935864423047527,lr_c1_balanced_default,ticket_5_data_quality,God's Kingdom (Heavenly Gov't) will rule over all people on the earth after Armageddon.  http://t.co/8HGcBXUkz0  http://t.co/4kopkCyvTt,armageddon,Worldwide,false_positive,0.5935864423047527,,,,,,,,
2336,0,1,0.5931235846057958,lr_c1_balanced_default,ticket_5_data_quality,SA MP. Steel and ferrochrome industry on verge of collapse. You don't even put that on list of questions to president for oral answer,collapse,"Sandton, South Africa",false_positive,0.5931235846057958,,,,,,,,
8613,0,1,0.5922614536766461,lr_c1_balanced_default,ticket_5_data_quality,SEISMIC AUDIO SA-15T SA15T Padded Black Speaker COVERS (2) - Qty of 1 = 1 Pair! http://t.co/2jbIbeib9G http://t.co/p5KtaqW5QG,seismic,,false_positive,0.5922614536766461,,,,,,,,
8610,0,1,0.5899561908908659,lr_c1_balanced_default,ticket_5_data_quality,'Seismic' Apple TV service to stream 25 channels across all d... http://t.co/zqMtrBKaS0 | https://t.co/YEqq3BZX3g http://t.co/kmVrZaSXY4,seismic,"Lakewood, Tennessee",false_positive,0.5899561908908659,,,,,,,,
3389,0,1,0.5879877577895831,lr_c1_balanced_default,ticket_5_data_quality,@samajp32 really needs to tone it down some in the weight room. RT @SoonerSportsTV: Demolition (cont) http://t.co/2o7Eva1cOe,demolition,"ÌÏT: 36.142163,-95.979189",false_positive,0.5879877577895831,,,,,,,,
6794,0,1,0.5871531069054384,lr_c1_balanced_default,ticket_5_data_quality,Check out this amazing footage of lightning filmed while lifting off from Chicago... http://t.co/AOg5chjmVs http://t.co/cLN2SXzY1Z,lightning,"State College, PA",false_positive,0.5871531069054384,,,,,,,,
2329,0,1,0.5868986711410987,lr_c1_balanced_default,ticket_5_data_quality,Timestack' Photos Collapse Entire Sunsets Into Single Mesmerizing Images. http://t.co/Cas8xC2DFE,collapse,"San Jose, California",false_positive,0.5868986711410987,,,,,,,,
9565,0,1,0.5867362515071445,lr_c1_balanced_default,ticket_5_data_quality,#PlayingNow #BLOODBOUND Seven Angels Media Stream http://t.co/dlY6rUuSqK,thunder,"Enfield, UK",false_positive,0.5867362515071445,,,,,,,,
5446,0,1,0.584581317328729,lr_c1_balanced_default,ticket_5_data_quality,First Responders Convene for National Summit and Awards on GIS Technology http://t.co/0T9yd557rY #gisuserPR #geoTech,first%20responders,USA,false_positive,0.584581317328729,,,,,,,,
10342,0,1,0.5840188168872346,lr_c1_balanced_default,ticket_5_data_quality,Weapons stolen from National Guard Armory in New Albany still missing #Gunsense http://t.co/lKNU8902JE,weapons,"GrC Founder, 8,000 Subscribers",false_positive,0.5840188168872346,,,,,,,,
773,0,1,0.5839056589214721,lr_c1_balanced_default,ticket_5_data_quality,GREAT PERFORMANCE CHIP FUEL/GAS SAVER CHEVY TAHOE/BLAZER/AVALANCHE/S-10 http://t.co/iCrZi5TqC5 http://t.co/ONxhKfHn2a,avalanche,,false_positive,0.5839056589214721,,,,,,,,
1488,0,1,0.5832167778781447,lr_c1_balanced_default,ticket_5_data_quality,The Body Bags has a show on 08/07/2015 at 07:30 PM @ Tremont Music Hall in Charlotte NC http://t.co/FpKiqbus9r #concert,body%20bags,Charlotte NC,false_positive,0.5832167778781447,,,,,,,,
5041,0,1,0.5805900301207402,lr_c1_balanced_default,ticket_5_data_quality,"Aug. 06 2015 Radio Show articles ÛÒ  
1] Eyewitness Account of Abortion Organ Harvesting by Planned Parenthood: http://t.co/49izkbOHri",eyewitness,Los Angeles... CA... USA,false_positive,0.5805900301207402,,,,,,,,
9654,0,1,0.5782026422740385,lr_c1_balanced_default,ticket_5_data_quality,Wed 20:30: Mainly cloudy. 60 percent chance of showers this evening with risk of a thunderstorm. Low 10.,thunderstorm,"Lethbridge, AB, Canada",false_positive,0.5782026422740385,,,,,,,,
117,0,1,0.5773350712129354,lr_c1_balanced_default,ticket_5_data_quality,"mom: 'we didn't get home as fast as we wished' 
me: 'why is that?'
mom: 'there was an accident and some truck spilt mayonnaise all over ??????",accident,,false_positive,0.5773350712129354,,,,,,,,
5198,0,1,0.5768100713426796,lr_c1_balanced_default,ticket_5_data_quality,Uber reduces drunk driving fatalities says independent study http://t.co/jVIVT6zrv7,fatalities,Vancouver BC,false_positive,0.5768100713426796,,,,,,,,
4041,0,1,0.5760706869627629,lr_c1_balanced_default,ticket_5_data_quality,The @rbcinsurance quote website = disaster. Tried 3 browsers &amp; 3 machines. Always get 'Missing Info' error due to a non-existant drop down.,disaster,"Calgary, AB",false_positive,0.5760706869627629,,,,,,,,
3756,0,1,0.5754353656808179,lr_c1_balanced_default,ticket_5_data_quality,Russian authorities to take account of petition against destruction of sanctioned food: Vladimir Putin's press... http://t.co/QbMcSJaVt0,destruction,New York NYC,false_positive,0.5754353656808179,,,,,,,,
936,0,1,0.5734724983085535,lr_c1_balanced_default,ticket_5_data_quality,See a virtual tour of one of our listings on 547 Fir St Cannon Beach OR listed by Dorrie Caruana. http://t.co/nF46PAYTvw,blaze,,false_positive,0.5734724983085535,,,,,,,,
4029,0,1,0.5702546714576628,lr_c1_balanced_default,ticket_5_data_quality,I'm setting myself up for disaster,disaster,,false_positive,0.5702546714576628,,,,,,,,
10650,0,1,0.5675493898094872,lr_c1_balanced_default,ticket_5_data_quality,RT @DianneG: Gunshot wound #9 is in the bicep. only 1 of the 10 wounds that is not in the chest/torso area.  #KerrickTrial #JonathanFerrell,wounds,Earth,false_positive,0.5675493898094872,,,,,,,,
8061,0,1,0.5646688589942562,lr_c1_balanced_default,ticket_5_data_quality,Don't Panik! #KelbyTomlinson to the rescue! http://t.co/hujvgsFLUs,rescue,SF Bay Area,false_positive,0.5646688589942562,,,,,,,,
1272,0,1,0.5641136553463953,lr_c1_balanced_default,ticket_5_data_quality,@Anthxvy runs in the blood,blood,"Ewa Beach, HI",false_positive,0.5641136553463953,,,,,,,,
2852,0,1,0.5627613365051695,lr_c1_balanced_default,ticket_5_data_quality,Cyclone by Double G would be the cherry on top to this outfit! #OOTD #DoubleGhats http://t.co/JSuHuPz6Vp http://t.co/N5vrFFRbo3,cyclone,Made in America,false_positive,0.5627613365051695,,,,,,,,
10584,0,1,0.5623254511876239,lr_c1_balanced_default,ticket_5_data_quality,Texas Seeks Comment on Rules for Changes to Windstorm Insurer http://t.co/XQIadG9H2w http://t.co/yPEElMjdZY,windstorm,,false_positive,0.5623254511876239,,,,,,,,
1599,0,1,0.5610435708115312,lr_c1_balanced_default,ticket_5_data_quality,@QPR1980 @Rorington95 Nowt to do with money. Fergie bombed out the big drinkers at United within years of taking over while Wenger,bombed,,false_positive,0.5610435708115312,,,,,,,,
