id,text,keyword,location,y_true,baseline_y_pred,probe_y_pred,baseline_score,probe_score,transition,baseline_correct,probe_correct,outcome
683,Strongly condemn attack on ARY news team in Karachi. A cowardly act against those simply trying to do their job!,attack,FIMAK A.S Ist Bolge Muduru,1,1,0,0.5356718821121269,0.4649275799981222,1->0,True,False,new_error
685,The fact that the atomic bombs were called 'Little Boy' and 'Fat man' says a lot about the mentality that went into the attack.,attack,London.,1,1,0,0.5237410293053515,0.42167874199529964,1->0,True,False,new_error
709,Israeli helicopters that attacked civilians in Gaza just completed exercises in Greece.,attacked,MAURITIUS,1,1,0,0.7005302539714048,0.4990790201554567,1->0,True,False,new_error
851,RT alisonannyoung: EXCLUSIVE: FedEx no longer to transport research specimens of bioterror pathogens in wake of anthrax lab mishaps Û_,bioterror,United States,0,1,0,0.6042840370497318,0.4772988955912259,1->0,False,True,fixed_error
853,#world FedEx no longer to transport bioterror germs in wake of anthrax lab mishaps  http://t.co/5zDbTktwW7,bioterror,,0,1,0,0.6288027343308742,0.49971252484453954,1->0,False,True,fixed_error
971,The mixtape is coming i promise. We goin in right now http://t.co/uUNGRqoUgn,blaze,Mo.City,0,1,0,0.5166697174848288,0.47043634078033636,1->0,False,True,fixed_error
1556,The crew on #EnolaGay had nuclear bomb on board disarmed. 15 mins to #Hiroshima they got ready to arm Little Boy http://t.co/JB25fHKe6q,bomb,Ireland,1,1,0,0.8078947682340016,0.493686607542884,1->0,True,False,new_error
1574,"Oops.
H bomb lost 70 miles off the Okinawan coast.
Fell off the ship 1965.
http://t.co/yVsJyzwxJR",bomb,"Odawara, Japan",1,1,0,0.6174763296780758,0.4739601390907432,1->0,True,False,new_error
1596,@NickLee8  i went to school in a bombed out East End of London3 families to one house no bathroom outside loo &amp; poor so whats yr point,bombed,Old Blighty,1,1,0,0.6109431988446455,0.4384622595478933,1->0,True,False,new_error
1653,@rinkydnk2 @ZaibatsuNews @NeoProgressive1 When push2Left talk='ecology'&amp;'human rts'&amp;'democracy'. War Afghetc='Left' humanitarian bombing,bombing,Toronto-Citizen of Canada & US,1,1,0,0.5655753454938346,0.4416883926325965,1->0,True,False,new_error
1763,@RockBottomRadFM Is one of the challenges on Tough Enough rescuing people from burning buildings?,buildings%20burning,"Dublin City, Ireland",0,1,0,0.6892661316096996,0.49171825968529265,1->0,False,True,fixed_error
1813,I hope the only time I end up on TV is when I'm being arrested for lighting buildings on fire.,buildings%20on%20fire,,1,1,0,0.5860527268631679,0.43352592953185287,1->0,True,False,new_error
1880,501 sky news mandem in totteham going maddddd burning up fed cars an dem ting dere,burning,Isle of Man,1,1,0,0.5801044048621943,0.4830491514995339,1->0,True,False,new_error
1932,A protest rally at Stone Mountain? Atleast they're not burning down buildings and looting store like some individuals do when they 'protest',burning%20buildings,,0,1,0,0.5193211532457104,0.4182146123303181,1->0,False,True,fixed_error
1962,Schools in Western Uganda still Burning down Buildings during Strikes....Strikes in Western Uganda always Lit literally..,burning%20buildings,In Hell,1,1,0,0.6647154805990297,0.4965053962709515,1->0,True,False,new_error
1976,OMFG there are bush fires all over this tiny island. Our freaking house is gonna burn down.,bush%20fires,,1,1,0,0.6984019475839064,0.4451021085761182,1->0,True,False,new_error
1996,@JohnFromCranber  Pleas FOR global warming don't really work when California / Australia keep having catastrophic 'bush' fires.,bush%20fires,Loughborough.,1,1,0,0.6397298822565224,0.45858202190493447,1->0,True,False,new_error
2001,So apparently there were bush fires near where I live over the weekend that I was totally oblivious to...,bush%20fires,,1,1,0,0.721818274265077,0.4492262135349973,1->0,True,False,new_error
2010,"??
Warfighting Robots Could Reduce Civilian Casualties So Calling for a Ban Now Is Premature - IEEE Spectrum http://t.co/TzR58B86qz",casualties,,1,1,0,0.5998496981150697,0.44264087237218724,1->0,True,False,new_error
2081,@AvBronstein @Popehat @instapundit @KurtSchlichter Also are you aware of the casualty estimates for an invasion of Japan's home islands?,casualty,Virginia,1,1,0,0.5640849802545346,0.4304214109336215,1->0,True,False,new_error
2103,Small casualty on the way to Colorado http://t.co/hDVmhSQXHm,casualty,"Kansas City, MO",1,1,0,0.5758447829105711,0.48335810877091057,1->0,True,False,new_error
2116,#iphone #twist Ultimate #preparedness library: http://t.co/ksgmY0D0Mx Prepare Yourself For Any Catastrophe. Ov http://t.co/MZK0PFogI7,catastrophe,,0,1,0,0.5659896463239709,0.49696628666649184,1->0,False,True,fixed_error
2193,Learning from the Legacy of a Catastrophic Eruption - The New Yorker http://t.co/t344PhNpy9,catastrophic,Planet Earth,1,1,0,0.5414833497865712,0.49543116845523,1->0,True,False,new_error
2198,Learning from the Legacy of a Catastrophic Eruption - The New Yorker http://t.co/vMWTOUyOHm,catastrophic,Planet Earth,1,1,0,0.5414833497865712,0.49543116845523,1->0,True,False,new_error
2212,At FEMA's Center for Disaster Preparedness for a weeklong training on Chemical Biological Radioactive Nuclear   Emergency Response,chemical%20emergency,Center for Domestic Preparedness,1,1,0,0.6909280658824292,0.4860100248262339,1->0,True,False,new_error
2225,Bomb Crash Loot Riot Emergency Pipe Bomb Nuclear Chemical Spill Gas Ricin Leak Violence Drugs Cartel Cocaine Marijuana Heroine Kidnap Bust,chemical%20emergency,"Las Vegas, Nevada",1,1,0,0.7487320435330138,0.4971731085686401,1->0,True,False,new_error
2267,#FunnyNews #Business Watch the moment a cliff collapses as huge chunks of rock fall onto a road in China  http://t.co/LCi3pljX25,cliff%20fall,,1,1,0,0.5989263553857783,0.4855906172309779,1->0,True,False,new_error
2292,Huge cliff landslide on road in China: Watch the moment a cliff collapses as huge chunks of rock fall onto a r... http://t.co/eEEwO207mX,cliff%20fall,"Lagos, Nigeria",1,1,0,0.6252898119097247,0.4843303185232829,1->0,True,False,new_error
2346,Warne shocked over Australia's epic collapse at Trent Bridge: Johannesburg Aug 06 (ANI): Legendary Australian... http://t.co/LwwoJXtTIV,collapse,"Mumbai , India",1,1,0,0.6460904416260218,0.49480833707826977,1->0,True,False,new_error
2352,The @POTUS economy continues to collapse.,collapse,United States,1,1,0,0.5057589044209738,0.4355858222330451,1->0,True,False,new_error
2364,Roof collapsed a bowling alley many in the community remember going to for more than 30 years @KEZI9 http://t.co/sAhbhLXsSh,collapsed,"Eugene, Oregon",1,1,0,0.5204909437169255,0.47715078150479195,1->0,True,False,new_error
2377,Another entity forced to close in Montego Bay as a result of the collapsed sewer line #TVJNews,collapsed,"Kingston, Jamaica",1,1,0,0.6761671198815172,0.47708498387089104,1->0,True,False,new_error
2440,Worlds Collide When an American Family Takes Over Britain's Isle of Man in New TLC Show Suddenly Royal http://t.co/OmB3oS54tN via @People,collide,"Pennsylvania, USA",0,1,0,0.5558423043614352,0.4728544965627285,1->0,False,True,fixed_error
2471,Major accident causes life-threatening injuries closes highway: An 18-wheeler and an SUV collided and thenÛ_ http://t.co/ajTXUafOEM,collided,Waco TX,1,1,0,0.5624806427816833,0.44975580387151654,1->0,True,False,new_error
2483,SSP East says a car AEG 061 driven by a young man collided with Akram's carhot words were exchanged n he did firing in air1bullet hit tyre,collided,Pakistan,1,1,0,0.6686104976775292,0.46322159952487774,1->0,True,False,new_error
2493,Bicycle-SUV accident in Mesick: Police say that the bicyclist entered onto West M-115 and collided with a boat... http://t.co/A9gtOPyZK8,collided,"Traverse City, MI",1,1,0,0.7249298499149575,0.4914711972200143,1->0,True,False,new_error
2510,South Sac Florin Rd / Franklin Blvd **Trfc Collision-1141 Enrt** http://t.co/Es1b3lywAy,collision,Sacramento,1,1,0,0.6058460180866304,0.4874439695610551,1->0,True,False,new_error
2536,@MissJadeBrown tells of the tragic mid-morning collision which claimed the life of a young man riding a motorcycle. https://t.co/rPDA60Aoni,collision,Saint Lucia,1,1,0,0.5530100533879263,0.44492752041295885,1->0,True,False,new_error
2566,Deliver Value: A Cash Source Crash Course http://t.co/st5fGBLsYe #course http://t.co/0uK0H9hOzn,crash,,1,0,1,0.45257725120790204,0.515790591323046,0->1,False,True,fixed_error
2604,Maj Muzzamil Pilot Offr of MI-17 crashed near Mansehra today. http://t.co/kL4R1ccWct,crashed,Pakistan,1,1,0,0.6829995406678213,0.4993605894201745,1->0,True,False,new_error
2608,Neil_Eastwood77: I AM A KNOBHEAD!! Bin Laden family plane crashed after 'avoiding microlight and landing t... Û_ http://t.co/dUVUzhMVUT,crashed,Scotland,1,1,0,0.6987674374293118,0.4905701638202447,1->0,True,False,new_error
2621,@johndcgow heard this few days ago while driving and near crashed the car from laughing to much,crashed,"Bangor, Co.Down",0,1,0,0.5928482149674067,0.4308451443506238,1->0,False,True,fixed_error
2637,Army sources say 12 persons on board including a team of doctors die in helicopter crashed near Mansehra. weather seems to be cause of crash,crashed,Islamabad,1,1,0,0.7717641510047482,0.48977909817360127,1->0,True,False,new_error
2760,Police: Teenagers arrested for curfew violations in Evanston were riding stolen bicycles: Two teenagers taken into cus...  #Chicago #news,curfew,"Chicago, IL",1,1,0,0.7191473572277801,0.49763292376160123,1->0,True,False,new_error
2761,for some reason im listening to curfew overtime and stuck in a kodak over and over again,curfew,,0,1,0,0.5312299294169764,0.4456717583876971,1->0,False,True,fixed_error
2819,BBC Forced To Retract False Claims About Cyclone Pam http://t.co/tbbObvCotj via @wordpressdotcom,cyclone,,1,1,0,0.5665772473056325,0.4772923826084944,1->0,True,False,new_error
2831,BBC Forced To Retract False Claims About Cyclone Pam http://t.co/ciHC8Nrc9h via @wordpressdotcom,cyclone,Cornwall,1,1,0,0.5665772473056325,0.4772923826084944,1->0,True,False,new_error
2857,FYI: ;ACCIDENT PROPERTY DAMAGE;3460 LIMESTONE LN;COL;YELLOWSTONE WAY;FIELDSTONE DR;08/05/2015 19:36:35,damage,"Bartholomew County, Indiana",1,1,0,0.5387170683335266,0.45736319304693857,1->0,True,False,new_error
3075,"real magic in real life:

women went missing in Ohio town the focus of FBI probe after strange deaths and... http://t.co/6m0YNJWbc9",deaths,Your screen,1,1,0,0.6589430154523247,0.4937067943149273,1->0,True,False,new_error
3097,Since 1940 the year Angela Sanders was born roundhouse kick related deaths have increased 13000 percent.,deaths,,1,1,0,0.5001721692175761,0.43533652331303924,1->0,True,False,new_error
3116,RÌ©union Debris Is Almost Surely From Flight 370 Officials Say - New York Times http://t.co/VFbW3NyO9L,debris,,1,1,0,0.5503909875384597,0.46857136608360145,1->0,True,False,new_error
3168,Photo: forrestmankins: Colorado camping. http://t.co/S0VgTkhW7V,deluge,617-BTOWN-BEATDOWN,0,0,1,0.4959187160041027,0.5624816555478299,0->1,True,False,new_error
3347,A demolished Palestinian village comes back to life http://t.co/9Lpf4V4hMq,demolished,,1,1,0,0.5444477054155052,0.46417207041021946,1->0,True,False,new_error
3379,Israel continues its demolition of Palestinian homes #gop #potus #irandeal #isis  https://t.co/NMgp7iMEIi,demolition,,1,1,0,0.6021433973549722,0.4694575417746295,1->0,True,False,new_error
3475,"Has #IdentityTheft Derailed Your #TaxReturn? 
8 Steps for Cleaning Up an  #IdentityTheft Train Wreck. #CRI
http://t.co/gxQWD1qZBd",derailed,"Enterprise, Alabama",0,1,0,0.607327206409875,0.47198517463944806,1->0,False,True,fixed_error
3489,1 of those days when ya don't realize till already in transit that a train DERAILED at the Metro St closest to work?? https://t.co/QYX5ThkRbH,derailed,L'Enfant Plaza Metro Station,1,1,0,0.7445222593418892,0.4639406000270838,1->0,True,False,new_error
3497,@ItsQueenBaby I'm at work it's a bunch of ppl and buses because the train derailed,derailed,,1,1,0,0.710285255892468,0.4607577282780079,1->0,True,False,new_error
3544,Very sad to learn of the derailment of 2 trains in Mp.My deepest condolences to the families who lost loved ones in this Mishap @OfficeOfRG,derailment,,1,1,0,0.7788957478625077,0.4878355849198555,1->0,True,False,new_error
3589,@booksbyRoger TY for the follow Go To http://t.co/l9MB2j5pXg BRUTALLY ABUSED+DESOLATE&amp;LOST + HER LOVELY MUM DIES..Is it Murder?,desolate,Macclesfield,0,1,0,0.5017077428000026,0.40966752881398943,1->0,False,True,fixed_error
3663,Watch These Super Strong Magnets Destroy Everyday Objects: http://t.co/bTUs5jejuy http://t.co/zrTfxLuk6R,destroy,New York City,1,0,1,0.4978379940994576,0.5033915865963094,0->1,False,True,fixed_error
3702,Media stocks are getting destroyed (DIS FOXA CMCSA SNI AMCX VIAB VIA TWX) http://t.co/aqinaVl1b6,destroyed,todaysbigstock.com,0,1,0,0.5441967811043666,0.4928942280542691,1->0,False,True,fixed_error
3849,Ignition Knock (Detonation) Sensor Connector-Connecto MOTORCRAFT WPT-994 http://t.co/h2aHxpCH0Y http://t.co/VQ3Vwxj8YU,detonation,,0,0,1,0.45918125143668015,0.5112296787206537,0->1,True,False,new_error
3990,$10M SETTLEMENT attained using our illustrations to help jurors understand the true devastation of internal injuries: http://t.co/2BaXg1WdPP,devastation,"Denver, CO",1,1,0,0.5369723869582399,0.4593721903383635,1->0,True,False,new_error
4058,Angry Woman Openly Accuses NEMA Of Stealing Relief Materials Meant For IDPs: An angry Internally Displaced wom... http://t.co/Khd99oZ7u3,displaced,"Ojodu,Lagos",0,1,0,0.5792588224991891,0.46014675487026335,1->0,False,True,fixed_error
4072,.POTUS #StrategicPatience is a strategy for #Genocide; refugees; IDP Internally displaced people; horror; etc. https://t.co/rqWuoy1fm4,displaced,Pedophile hunting ground,1,1,0,0.5952870295001625,0.4478234357722532,1->0,True,False,new_error
4089,@peterjukes A crime that killed/displaced millions. In which systematic torture was carried out. But look. GrahamWP fired a gun! Arrest him!,displaced,,1,1,0,0.6641453674446014,0.449067200053046,1->0,True,False,new_error
4092,Angry Woman Openly Accuses NEMA Of Stealing Relief Materials Meant For IDPs: An angry Internally Displaced wom... http://t.co/6ySbCSSzYS,displaced,Nigeria,0,1,0,0.5792588224991891,0.46014675487026335,1->0,False,True,fixed_error
4124,Pretty neat website to get the latest drought conditions in your area https://t.co/uaoDOquDa1,drought,"Las Cruces, NM",1,1,0,0.5819858045645123,0.4554526968500965,1->0,True,False,new_error
4238,80 tons of cocaine worth 125 million dollars drowned in #Alameda .....now that's a American drought #coke,drowned,"San Francisco, CA",1,1,0,0.622736094781597,0.46551829157358404,1->0,True,False,new_error
4298,@NWSPocatello BG-16: So far brunt of storm just to our north. Grayed out w/ dust &amp; rain to N blue sky interspersed w/ clouds to S.,dust%20storm,Idaho,0,1,0,0.6285616976335655,0.4212315860296737,1->0,False,True,fixed_error
4304,Severe storm weakening as it moves SE towards Lubbock area.  Outflow boundary may create dust and 50 mph gusts http://t.co/pw3tZU0tay,dust%20storm,"Lubbock, TX",1,1,0,0.7595812732521381,0.47957531062114533,1->0,True,False,new_error
4330,I learned more about economics from one South Dakota dust storm than I did in all my years in college.  -Hubert Humphrey,dust%20storm,,1,1,0,0.6665340858465877,0.47114884217345576,1->0,True,False,new_error
4393,'There was a small earthquake in LA but don't worry Emmy Rossum is fine',earthquake,London,1,1,0,0.6572503356046595,0.45399853063836515,1->0,True,False,new_error
4487,"Zotar(50 skeleton alchemist) was electrocuted to death by Atamathon the Giant Golem on Golem Graveyard 1.
http://t.co/GpwrC1KZ5i",electrocuted,"Planet Eyal, Shandral System",1,1,0,0.6537510508566048,0.49492563694808,1->0,True,False,new_error
4507,Survival Kit Whistle Fire Starter Wire Saw Cree Torch Emergency Blanket S knife  - Full reÛ_ http://t.co/2OroYUNYM2 http://t.co/C9JnXz3DXC,emergency,New York,0,1,0,0.5998706368651742,0.4808138225633312,1->0,False,True,fixed_error
4529,The eyes of the nation &amp; broader conservation community are on #Alaska @AKGovBillWalker reinstate emergency buffer #ProtectDenaliWolves,emergency,,0,1,0,0.5153393133629707,0.4392004965514557,1->0,False,True,fixed_error
4537,Former heroin addict shares story as city leaders sound alarm: City officials said emergency teams responded t... http://t.co/GZxIPMOknB,emergency,Southern Maine,1,1,0,0.6101419792236528,0.4842320108184124,1->0,True,False,new_error
4550,See Aug 4 2015 PoconoRecord @EmergencyMgtMag - How Many Households Have an #Emergency Plan? | http://t.co/7zlsUmIess http://t.co/TdccH01N7q,emergency%20plan,"Alexandria, VA, USA",1,1,0,0.5615938777307514,0.48795331350767884,1->0,True,False,new_error
4568,The City has activated the Municipal Emergency Plan. Primarily stay indoors avoid flooded areas Call 311 for... http://t.co/Ch6E7vTATR,emergency%20plan,"Calgary,AB, Canada",1,1,0,0.6168912552424107,0.460604953636241,1->0,True,False,new_error
4579,Practice your families fire escape plan so everyone knows what to do in case of an emergency.,emergency%20plan,North Hastings Ontario,0,1,0,0.6277069410922844,0.4521167282091019,1->0,False,True,fixed_error
4607,Emergency Services Committee and Personnel Committee Meeting on Thursday Night http://t.co/DrBcRyPj4p,emergency%20services,,0,1,0,0.548473966981153,0.4843243368595729,1->0,False,True,fixed_error
4628,#Healthcare #Job in #Kodiak AK: Emergency Services Supervisor - Emergency... at Providence Health &amp; Services http://t.co/8KJ1wDAiGj #Jobs,emergency%20services,Alaska,0,1,0,0.5202693345035683,0.4927545044602069,1->0,False,True,fixed_error
4644,Our doctors and nurses in the new Pediatric Emergency Department are all specialized in child services! http://t.co/k1TMLWvjmJ,emergency%20services,"Park Ridge, Illinois",0,1,0,0.5622037783758117,0.481843015055712,1->0,False,True,fixed_error
4667,Tube strike live: Latest travel updates as London is engulfed inåÊchaos http://t.co/xkonKZ0Zl6 http://t.co/dXVtgi1BvO,engulfed,UK,1,1,0,0.5717968767871844,0.49183279697566346,1->0,True,False,new_error
4669,He came to a land which was engulfed in tribal war and turned it into a land of peace i.e. Madinah. #ProphetMuhammad #islam,engulfed,Bahrain,1,1,0,0.5803898272227491,0.4392498327331602,1->0,True,False,new_error
4672,He came to a land which was engulfed in tribal war and turned it into a land of peace i.e. Madinah. #ProphetMuhammad #islam,engulfed,,0,1,0,0.5803898272227491,0.4392498327331602,1->0,False,True,fixed_error
4684,He came to a land which was engulfed in tribal war and turned it into a land of peace i.e. Madinah. #ProphetMuhammad #islam,engulfed,,0,1,0,0.5803898272227491,0.4392498327331602,1->0,False,True,fixed_error
4750,@pantalonesfuego Yeah I grew up in the canyon above L.A. We had to evacuate a few times.,evacuate,An eight-sided polygon,1,1,0,0.5550226962154937,0.4449212902383906,1->0,True,False,new_error
4768,Red Cross re-opens shelter at Bickleton School after 25 homes evacuated in &amp; around Roosevelt WA due to wildfire. #LiveOnK2,evacuated,"Portland, Oregon",1,1,0,0.7838715308514049,0.49284841994248735,1->0,True,False,new_error
4773,"Trafford Centre film fans angry after Odeon cinema evacuated following false fire alarm: 
 Twitter users tell ... http://t.co/dZLENSe1Gw",evacuated,North West England UK,1,1,0,0.5894398765277769,0.480699654381907,1->0,True,False,new_error
4784,#WorldNews Fallen powerlines on G:link tram: UPDATE: FIRE crews have evacuated up to 30 passengers who were tr...  http://t.co/EYSVvzA7Qm,evacuated,,1,1,0,0.7960724302265566,0.49805731799137554,1->0,True,False,new_error
4848,ÛÏA voluntary evacuation is being recommended at this timeÛ for Pickerel Lake cabins across highway from #Reidlake fire says MACA #NWT #YZF,evacuation,Yellowknife,1,1,0,0.6826879095604401,0.471719378159455,1->0,True,False,new_error
4889,Philadelphia EaglesÛª Jordan Matthews Is Going To Explode In 2015 http://t.co/rRq1ildkiL #news #hotnewscake,explode,United States,0,1,0,0.5244978354435214,0.4816240105914569,1->0,False,True,fixed_error
4959,Worked at a fast food joint. Poured burnt hot oil down the sink. It hit the water in the trap and exploded.  @FallonTonight #WORSTSUMMERJOB,exploded,,0,1,0,0.5792439879639486,0.4385026031289041,1->0,False,True,fixed_error
4964,Another Mechanical Mod Explosion: Man Injured When a 'Pharaoh' Mod Blows Up in His Hand - http://t.co/O82yVXbztv http://t.co/N5KmxuVeRg,explosion,,1,1,0,0.6159730084524718,0.49891375615635025,1->0,True,False,new_error
5207,.@KurtSchlichter Yep considering that *millions* of Japanese fatalities were projected for Downfall. @_FreeMarketeer @dibang,fatalities,Just Happy to Be Anywhere,1,1,0,0.6199454650266122,0.46293120810290667,1->0,True,False,new_error
5222,Dying of Lyme disease: Case fatality rate nearly 100% http://t.co/RgT9GhODpW,fatality,Boston Û¢ Cape Cod ?,1,1,0,0.5925280086640835,0.4888629832111983,1->0,True,False,new_error
5282,@CowgirlLawyer We must refuse to become a nation with everyone living in fear of being shot unawares by intoxicated &amp;/or crazy people.,fear,Midwestern USA,1,1,0,0.5008256985024065,0.4377614101271841,1->0,True,False,new_error
5352,In the words of Charlie Daniels 'Fire on the mountain run boys run.'Û_ https://t.co/fz1HAEj255,fire,The Desert,1,1,0,0.533242169812337,0.4784341936351313,1->0,True,False,new_error
5368,wild night in the village of pugwash every fire truck is out that the town has which is like a fire truck for every house -population:6,fire%20truck,,1,1,0,0.5822690868105577,0.4413646828391435,1->0,True,False,new_error
5383,@eeenice221 true because of the truck that caught fire?,fire%20truck,lost in my thoughts,1,1,0,0.6222279120586655,0.47666671886239564,1->0,True,False,new_error
5420,Û÷We Can HelpÛª Says Denver Firefighter Working To Curb First Responder Suicide http://t.co/WtaFaepuKZ,first%20responders,"Portage, IN / Worldwide",1,1,0,0.553527919905737,0.45950377800780473,1->0,True,False,new_error
5454,At the #999day Emergency Services display! Meeting the brave police firefighters and first responders that help keep us safe! ????????,first%20responders,"Stalybridge, Tameside",1,1,0,0.5058001576247602,0.42554205826574104,1->0,True,False,new_error
5488,RP said they can see smoke coming from the silo on 260th Street in Hartford but no flames.,flames,"Sioux Falls, S.D. ",1,1,0,0.5485433478532468,0.4301916125440939,1->0,True,False,new_error
5611,ROCK SPRINGS ÛÒ Residents living off Elk Street continue to battle flooding issues after MondayÛªs rain storm. WhileÛ_ http://t.co/8J19FvU7qA,flooding,"Rock Springs, WY",1,1,0,0.8175712030331221,0.49777149887470684,1->0,True,False,new_error
5618,11:30a Radar Update: Widespread Showers/Storms but moving over the same areas-minor flooding possible #HUNwx http://t.co/E3L1JqjH2u,flooding,"Huntsville, Alabama",1,1,0,0.6823342667221588,0.48711099427965404,1->0,True,False,new_error
5670,@madonnamking RSPCA site multiple 7 story high rise buildings next to low density character residential in an area that floods,floods,"Sherwood, Brisbane, Australia",0,1,0,0.6756226467424332,0.4710547373704457,1->0,False,True,fixed_error
5712,BE CAREFUL anyone who lives west of Beaverton. Forest Grove has a rapidly spreading fire heading east,forest%20fire,PDX,1,1,0,0.702331036639847,0.4807859712618338,1->0,True,False,new_error
5730,We are having forest fires out here in #socal but the only fire you should watch for is @YBTheProphet #RealHiphop https://t.co/ZPSnX5iYAJ,forest%20fire,Los Angeles for now,1,1,0,0.6430747981336702,0.419899762902265,1->0,True,False,new_error
5736,Only you can prevent forest fires. ???? http://t.co/rGYUaKc0dR,forest%20fires,,1,1,0,0.5131388547273591,0.4194984220801013,1->0,True,False,new_error
5778,Forest fires could delay @AbbyAirshow but officials say it could be a good thing http://t.co/Vxjcx8uKMd,forest%20fires,"Vancouver, BC",1,1,0,0.567809937074884,0.44126355732327716,1->0,True,False,new_error
5800,Cue storm with massive wind and hail!! Now a power outage @WXII in Davidson County.,hail,Inside the Beltway (DC Area),1,1,0,0.6179130010440019,0.45416061192446117,1->0,True,False,new_error
5805,@KMacTWN @meaganerd Looks like a bowl of weather cereal. New! Kellogg's Sugar Hail! Stays crunchy even in milk...,hail,"Windsor,Ontario",0,1,0,0.5228420637069763,0.4504864319138571,1->0,False,True,fixed_error
5815,New warning for Central Hills 1' hail 60 mph winds. NOT affecting Sturgis but could later tonight. #KOTAWeather http://t.co/1EPIYeNQYL,hail,"Rapid City, South Dakota",1,1,0,0.5689803605848202,0.4426983359823232,1->0,True,False,new_error
5826,UNR continues Severe Thunderstorm Warning [wind: 60 MPH hail: &lt;.75 IN] for Weston [WY] and Custer Fall River Pennington [SD] till 7:15 PÛ_,hail,United States,1,1,0,0.6988225586299958,0.4644337711177163,1->0,True,False,new_error
5841,OMG NIXON LIVES! That is Richard M. Nixon Tricky Dicky right there in the picture isn't it. Hiding in Calgary he... http://t.co/MIUsvPxQTE,hailstorm,Kicking Horse Pass,1,1,0,0.706538390977518,0.47683208154796997,1->0,True,False,new_error
5858,IG: http://t.co/2WBiVKzJIP 'It's hailing again! #abstorm #yyc #hail #hailstorm #haildamage #yycweather #calgary #captureyyc #alberta #stoÛ_,hailstorm,,1,1,0,0.7237192224472738,0.4879369753305646,1->0,True,False,new_error
5953,Davis's Drug Guide for Nurses by Judith Hopfer Deglin and April Hazard Vallerand http://t.co/IufS7UV1HK http://t.co/AFrHnLLY8D,hazard,,0,0,1,0.47137937653871026,0.510043567658673,0->1,True,False,new_error
5960,BREAKING: Arsenal's Hector Bellerin has been arrested for questioning regarding the disappearance of Eden Hazard.Û_ http://t.co/eCMJ18AzaI,hazard,,0,1,0,0.5790073088722786,0.4787190935026918,1->0,False,True,fixed_error
5998,Skinny Jeans are Hazardous for Your Health! #socialnews http://t.co/92Pk0HujD8,hazardous,"British Columbia, Canada",1,1,0,0.609608072306823,0.4783059177331686,1->0,True,False,new_error
6027,HAZARD - HAZARDOUS CONDITION at SB I5 FWY AT / SW TERWILLIGER BLVD PORTLAND OR [Portland Police #PP15000266858] 17:26 #pdx911,hazardous,"Portland, OR",1,1,0,0.5281013708307708,0.4576811041699949,1->0,True,False,new_error
